Plot Title: MM6W,,,,,,,,,
#,"Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844451, SEN S/N: 20844451)","Temp, °F (LGR S/N: 20844451, SEN S/N: 20844451)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844451)",Coupler Detached (LGR S/N: 20844451),Coupler Attached (LGR S/N: 20844451),Host Connected (LGR S/N: 20844451),End Of File (LGR S/N: 20844451)
255,7/11/2021 2:00,12.2918,53.1,12.3658,-0.171,,,,
256,7/11/2021 2:30,12.2918,53.1,12.3621,-0.162,,,,
257,7/11/2021 3:00,12.2918,53.1,12.3635,-0.165,,,,
258,7/11/2021 3:30,12.2902,53.1,12.3608,-0.163,,,,
259,7/11/2021 4:00,12.2873,53.1,12.3582,-0.164,,,,
260,7/11/2021 4:30,12.2888,53.1,12.3604,-0.165,,,,
261,7/11/2021 5:00,12.2902,53.1,12.3617,-0.165,,,,
262,7/11/2021 5:30,12.2888,53.1,12.3607,-0.166,,,,
263,7/11/2021 6:00,12.2947,53.1,12.3636,-0.159,,,,
264,7/11/2021 6:30,12.2947,53.1,12.3661,-0.165,,,,
265,7/11/2021 7:00,12.2977,53.1,12.3649,-0.155,,,,
266,7/11/2021 7:30,12.2962,53.1,12.3691,-0.168,,,,
267,7/11/2021 8:00,12.2947,53.1,12.3684,-0.17,,,,
268,7/11/2021 8:30,12.2933,53.1,12.371,-0.179,,,,
269,7/11/2021 9:00,12.2933,53.1,12.3717,-0.181,,,,
270,7/11/2021 9:30,12.2873,53.1,12.3655,-0.18,,,,
271,7/11/2021 10:00,12.2859,53.1,12.3685,-0.191,,,,
272,7/11/2021 10:30,12.2783,53.1,12.3685,-0.208,,,,
273,7/11/2021 11:00,12.2754,53.1,12.3658,-0.209,,,,
274,7/11/2021 11:30,12.2725,53.1,12.3655,-0.215,,,,
275,7/11/2021 12:00,12.268,53.1,12.3632,-0.22,,,,
276,7/11/2021 12:30,12.265,53.1,12.36,-0.219,,,,
277,7/11/2021 13:00,12.259,53.1,12.3571,-0.226,,,,
278,7/11/2021 13:30,12.2547,53.1,12.3545,-0.23,,,,
279,7/11/2021 14:00,12.2531,53.1,12.3472,-0.217,,,,
280,7/11/2021 14:30,12.2487,53.1,12.3445,-0.221,,,,
281,7/11/2021 15:00,12.2471,53.1,12.3381,-0.21,,,,
282,7/11/2021 15:30,12.2397,53.1,12.3366,-0.224,,,,
283,7/11/2021 16:00,12.2397,53.1,12.3321,-0.213,,,,
284,7/11/2021 16:30,12.2354,53.1,12.3301,-0.219,,,,
285,7/11/2021 17:00,12.2323,53.1,12.3276,-0.22,,,,
286,7/11/2021 17:30,12.2294,53.1,12.3256,-0.222,,,,
287,7/11/2021 18:00,12.2249,53.1,12.3236,-0.228,,,,
288,7/11/2021 18:30,12.2219,53.1,12.324,-0.236,,,,
289,7/11/2021 19:00,12.2235,53.1,12.3188,-0.22,,,,
290,7/11/2021 19:30,12.2249,53.1,12.3205,-0.221,,,,
291,7/11/2021 20:00,12.2264,53.1,12.3195,-0.215,,,,
292,7/11/2021 20:30,12.2278,53.1,12.3236,-0.221,,,,
293,7/11/2021 21:00,12.2294,53.1,12.3268,-0.225,,,,
294,7/11/2021 21:30,12.2338,53.1,12.3321,-0.227,,,,
295,7/11/2021 22:00,12.2368,53.1,12.3349,-0.226,,,,
296,7/11/2021 22:30,12.2383,53.1,12.3402,-0.235,,,,
297,7/11/2021 23:00,12.2397,53.1,12.3385,-0.228,,,,
298,7/11/2021 23:30,12.2428,53.1,12.34,-0.224,,,,
299,7/12/2021 0:00,12.2397,53.1,12.3421,-0.236,,,,
300,7/12/2021 0:30,12.2383,53.1,12.3353,-0.224,,,,
301,7/12/2021 1:00,12.2386,53.274,12.3352,-0.223,,,,
302,7/12/2021 1:30,12.2386,53.274,12.3372,-0.228,,,,
303,7/12/2021 2:00,12.2416,53.274,12.3347,-0.215,,,,
304,7/12/2021 2:30,12.2402,53.274,12.3363,-0.222,,,,
305,7/12/2021 3:00,12.2386,53.274,12.333,-0.218,,,,
306,7/12/2021 3:30,12.2371,53.274,12.3311,-0.217,,,,
307,7/12/2021 4:00,12.2416,53.274,12.3337,-0.213,,,,
308,7/12/2021 4:30,12.2416,53.274,12.3372,-0.221,,,,
309,7/12/2021 5:00,12.2431,53.274,12.3353,-0.213,,,,
310,7/12/2021 5:30,12.2445,53.274,12.3388,-0.218,,,,
311,7/12/2021 6:00,12.2461,53.274,12.3401,-0.217,,,,
312,7/12/2021 6:30,12.2476,53.274,12.3423,-0.219,,,,
313,7/12/2021 7:00,12.249,53.274,12.3445,-0.22,,,,
314,7/12/2021 7:30,12.2476,53.274,12.3458,-0.227,,,,
315,7/12/2021 8:00,12.2476,53.274,12.3442,-0.223,,,,
316,7/12/2021 8:30,12.2476,53.274,12.3481,-0.232,,,,
317,7/12/2021 9:00,12.2461,53.274,12.3485,-0.236,,,,
318,7/12/2021 9:30,12.2431,53.274,12.3462,-0.238,,,,
319,7/12/2021 10:00,12.2402,53.274,12.3459,-0.244,,,,
320,7/12/2021 10:30,12.2371,53.274,12.3449,-0.249,,,,
321,7/12/2021 11:00,12.2342,53.274,12.3474,-0.261,,,,
322,7/12/2021 11:30,12.2342,53.274,12.3478,-0.262,,,,
323,7/12/2021 12:00,12.2283,53.274,12.342,-0.262,,,,
324,7/12/2021 12:30,12.2267,53.274,12.3434,-0.269,,,,
325,7/12/2021 13:00,12.2223,53.274,12.3378,-0.266,,,,
326,7/12/2021 13:30,12.2223,53.274,12.3372,-0.265,,,,
327,7/12/2021 14:00,12.3619,53.274,12.3324,0.068,,,,
328,7/12/2021 14:30,12.3635,53.274,12.3339,0.068,,,,
329,7/12/2021 15:00,12.359,53.274,12.3278,0.072,,,,
330,7/12/2021 15:30,12.3575,53.274,12.3281,0.068,,,,
331,7/12/2021 16:00,12.3575,53.274,12.3244,0.076,,,,
332,7/12/2021 16:30,12.3559,53.274,12.3221,0.078,,,,
333,7/12/2021 17:00,12.353,53.274,12.3215,0.073,,,,
334,7/12/2021 17:30,12.3516,53.274,12.3192,0.075,,,,
335,7/12/2021 18:00,12.35,53.274,12.3192,0.071,,,,
336,7/12/2021 18:30,12.35,53.274,12.3195,0.07,,,,
337,7/12/2021 19:00,12.35,53.274,12.3154,0.08,,,,
338,7/12/2021 19:30,12.353,53.274,12.3162,0.085,,,,
339,7/12/2021 20:00,12.3516,53.274,12.3143,0.086,,,,
340,7/12/2021 20:30,12.353,53.274,12.3144,0.089,,,,
341,7/12/2021 21:00,12.353,53.274,12.3167,0.084,,,,
342,7/12/2021 21:30,12.359,53.274,12.3239,0.081,,,,
343,7/12/2021 22:00,12.3619,53.274,12.3263,0.082,,,,
344,7/12/2021 22:30,12.3635,53.274,12.3292,0.079,,,,
345,7/12/2021 23:00,12.3649,53.274,12.3285,0.084,,,,
346,7/12/2021 23:30,12.3619,53.274,12.3288,0.076,,,,
347,7/13/2021 0:00,12.3635,53.274,12.3297,0.078,,,,
348,7/13/2021 0:30,12.3649,53.274,12.3307,0.079,,,,
349,7/13/2021 1:00,12.3664,53.274,12.3327,0.078,,,,
