"Plot Title: CMW2"
"#","Date Time, GMT-07:00","Abs Pres, psi (LGR S/N: 20844447, SEN S/N: 20844447)","Temp, °F (LGR S/N: 20844447, SEN S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Abs Pres Barom., psi (LGR S/N: 20844446, SEN S/N: 20844446)","Sensor Depth, feet (LGR S/N: 20844447)","Coupler Detached (LGR S/N: 20844447)","Coupler Attached (LGR S/N: 20844447)","Host Connected (LGR S/N: 20844447)","End Of File (LGR S/N: 20844447)"
288,07/12/21 08:00:00 AM,12.4280,52.750,12.3442,0.193,12.3442,0.193,,,,
289,07/12/21 08:30:00 AM,12.4267,52.750,12.3481,0.181,12.3481,0.181,,,,
290,07/12/21 09:00:00 AM,12.4280,52.750,12.3485,0.183,12.3485,0.183,,,,
291,07/12/21 09:30:00 AM,12.4270,52.925,12.3462,0.186,12.3462,0.186,,,,
292,07/12/21 10:00:00 AM,12.4257,52.925,12.3459,0.184,12.3459,0.184,,,,
293,07/12/21 10:30:00 AM,12.4242,52.925,12.3449,0.183,12.3449,0.183,,,,
294,07/12/21 11:00:00 AM,12.4228,52.925,12.3474,0.174,12.3474,0.174,,,,
295,07/12/21 11:30:00 AM,12.4228,52.925,12.3478,0.173,12.3478,0.173,,,,
296,07/12/21 12:00:00 PM,12.4228,52.925,12.3420,0.186,12.3420,0.186,,,,
297,07/12/21 12:30:00 PM,12.4228,52.925,12.3434,0.183,12.3434,0.183,,,,
298,07/12/21 01:00:00 PM,12.4213,52.925,12.3378,0.193,12.3378,0.193,,,,
299,07/12/21 01:30:00 PM,12.4171,52.925,12.3372,0.184,12.3372,0.184,,,,
300,07/12/21 02:00:00 PM,12.4199,52.925,12.3324,0.202,12.3324,0.202,,,,
301,07/12/21 02:30:00 PM,12.4171,52.925,12.3339,0.192,12.3339,0.192,,,,
302,07/12/21 03:00:00 PM,12.4142,52.925,12.3278,0.200,12.3278,0.200,,,,
303,07/12/21 03:30:00 PM,12.4128,52.925,12.3281,0.196,12.3281,0.196,,,,
304,07/12/21 04:00:00 PM,12.4099,52.925,12.3244,0.197,12.3244,0.197,,,,
305,07/12/21 04:30:00 PM,12.4113,52.925,12.3221,0.206,12.3221,0.206,,,,
306,07/12/21 05:00:00 PM,12.4086,52.925,12.3215,0.201,12.3215,0.201,,,,
307,07/12/21 05:30:00 PM,12.4071,52.925,12.3192,0.203,12.3192,0.203,,,,
308,07/12/21 06:00:00 PM,12.4042,52.925,12.3192,0.196,12.3192,0.196,,,,
309,07/12/21 06:30:00 PM,12.4057,52.925,12.3195,0.199,12.3195,0.199,,,,
310,07/12/21 07:00:00 PM,12.4042,52.925,12.3154,0.205,12.3154,0.205,,,,
311,07/12/21 07:30:00 PM,12.4042,52.925,12.3162,0.203,12.3162,0.203,,,,
312,07/12/21 08:00:00 PM,12.4071,52.925,12.3143,0.214,12.3143,0.214,,,,
313,07/12/21 08:30:00 PM,12.4071,52.925,12.3144,0.214,12.3144,0.214,,,,
314,07/12/21 09:00:00 PM,12.4099,52.925,12.3167,0.215,12.3167,0.215,,,,
315,07/12/21 09:30:00 PM,12.4157,52.925,12.3239,0.212,12.3239,0.212,,,,
316,07/12/21 10:00:00 PM,12.4157,52.925,12.3263,0.206,12.3263,0.206,,,,
317,07/12/21 10:30:00 PM,12.4184,52.925,12.3292,0.206,12.3292,0.206,,,,
318,07/12/21 11:00:00 PM,12.4213,52.925,12.3285,0.214,12.3285,0.214,,,,
319,07/12/21 11:30:00 PM,12.4213,52.925,12.3288,0.214,12.3288,0.214,,,,
320,07/13/21 12:00:00 AM,12.4184,52.925,12.3297,0.205,12.3297,0.205,,,,
321,07/13/21 12:30:00 AM,12.4213,52.925,12.3307,0.209,12.3307,0.209,,,,
322,07/13/21 01:00:00 AM,12.4228,52.925,12.3327,0.208,12.3327,0.208,,,,
323,07/13/21 01:30:00 AM,12.4199,52.925,12.3297,0.208,12.3297,0.208,,,,
324,07/13/21 02:00:00 AM,12.4184,52.925,12.3305,0.203,12.3305,0.203,,,,
325,07/13/21 02:30:00 AM,12.4171,52.925,12.3301,0.201,12.3301,0.201,,,,
326,07/13/21 03:00:00 AM,12.4171,52.925,12.3291,0.203,12.3291,0.203,,,,
327,07/13/21 03:30:00 AM,12.4157,52.925,12.3292,0.200,12.3292,0.200,,,,
328,07/13/21 04:00:00 AM,12.4171,52.925,12.3291,0.203,12.3291,0.203,,,,
329,07/13/21 04:30:00 AM,12.4142,52.925,12.3256,0.205,12.3256,0.205,,,,
330,07/13/21 05:00:00 AM,12.4142,52.925,12.3265,0.203,12.3265,0.203,,,,
331,07/13/21 05:30:00 AM,12.4142,52.925,12.3265,0.203,12.3265,0.203,,,,
332,07/13/21 06:00:00 AM,12.4142,52.925,12.3250,0.206,12.3250,0.206,,,,
333,07/13/21 06:30:00 AM,12.4157,52.925,12.3266,0.206,12.3266,0.206,,,,
334,07/13/21 07:00:00 AM,12.4157,52.925,12.3295,0.199,12.3295,0.199,,,,
335,07/13/21 07:30:00 AM,12.4142,52.925,12.3323,0.189,12.3323,0.189,,,,
336,07/13/21 08:00:00 AM,12.4157,52.925,12.3334,0.190,12.3334,0.190,,,,
337,07/13/21 08:30:00 AM,12.4128,52.925,12.3353,0.179,12.3353,0.179,,,,
338,07/13/21 09:00:00 AM,12.4099,52.925,12.3328,0.178,12.3328,0.178,,,,
339,07/13/21 09:30:00 AM,12.4071,52.925,12.3302,0.177,12.3302,0.177,,,,
340,07/13/21 10:00:00 AM,12.4113,52.925,12.3318,0.183,12.3318,0.183,,,,
341,07/13/21 10:30:00 AM,12.4057,52.925,12.3302,0.174,12.3302,0.174,,,,
342,07/13/21 11:00:00 AM,12.4086,52.925,12.3343,0.171,12.3343,0.171,,,,
343,07/13/21 11:30:00 AM,12.4099,52.925,12.3330,0.177,12.3330,0.177,,,,
344,07/13/21 12:00:00 PM,12.4088,53.100,12.3343,0.172,12.3343,0.172,,,,
345,07/13/21 12:30:00 PM,12.4117,53.100,12.3321,0.184,12.3321,0.184,,,,
346,07/13/21 01:00:00 PM,12.4103,53.100,12.3278,0.190,12.3278,0.190,,,,
347,07/13/21 01:30:00 PM,12.4088,53.100,12.3315,0.178,12.3315,0.178,,,,
348,07/13/21 02:00:00 PM,12.4117,53.100,12.3294,0.190,12.3294,0.190,,,,
349,07/13/21 02:30:00 PM,12.4103,53.100,12.3243,0.199,12.3243,0.199,,,,
350,07/13/21 03:00:00 PM,12.4103,53.100,12.3228,0.202,12.3228,0.202,,,,
351,07/13/21 03:30:00 PM,12.4088,53.100,12.3294,0.183,12.3294,0.183,,,,
352,07/13/21 04:00:00 PM,12.4075,53.100,12.3249,0.191,12.3249,0.191,,,,
353,07/13/21 04:30:00 PM,12.4046,53.100,12.3215,0.192,12.3215,0.192,,,,
354,07/13/21 05:00:00 PM,12.3990,53.100,12.3162,0.191,12.3162,0.191,,,,
355,07/13/21 05:30:00 PM,12.4003,53.100,12.3191,0.187,12.3191,0.187,,,,
356,07/13/21 06:00:00 PM,12.3975,53.100,12.3146,0.191,12.3146,0.191,,,,
357,07/13/21 06:30:00 PM,12.3990,53.100,12.3117,0.202,12.3117,0.202,,,,
358,07/13/21 07:00:00 PM,12.3975,53.100,12.3096,0.203,12.3096,0.203,,,,
359,07/13/21 07:30:00 PM,12.4017,53.100,12.3099,0.212,12.3099,0.212,,,,
360,07/13/21 08:00:00 PM,12.4032,53.100,12.3136,0.207,12.3136,0.207,,,,
361,07/13/21 08:30:00 PM,12.4061,53.100,12.3128,0.215,12.3128,0.215,,,,
362,07/13/21 09:00:00 PM,12.4061,53.100,12.3152,0.210,12.3152,0.210,,,,
363,07/13/21 09:30:00 PM,12.4132,53.100,12.3237,0.207,12.3237,0.207,,,,
364,07/13/21 10:00:00 PM,12.4161,53.100,12.3263,0.207,12.3263,0.207,,,,
365,07/13/21 10:30:00 PM,12.4189,53.100,12.3295,0.206,12.3295,0.206,,,,
366,07/13/21 11:00:00 PM,12.4218,53.100,12.3314,0.209,12.3314,0.209,,,,
367,07/13/21 11:30:00 PM,12.4218,53.100,12.3314,0.209,12.3314,0.209,,,,
368,07/14/21 12:00:00 AM,12.4218,53.100,12.3307,0.210,12.3307,0.210,,,,
369,07/14/21 12:30:00 AM,12.4247,53.100,12.3327,0.212,12.3327,0.212,,,,
370,07/14/21 01:00:00 AM,12.4232,53.100,12.3315,0.212,12.3315,0.212,,,,
371,07/14/21 01:30:00 AM,12.4247,53.100,12.3343,0.209,12.3343,0.209,,,,
372,07/14/21 02:00:00 AM,12.4247,53.100,12.3308,0.217,12.3308,0.217,,,,
373,07/14/21 02:30:00 AM,12.4232,53.100,12.3321,0.210,12.3321,0.210,,,,
374,07/14/21 03:00:00 AM,12.4218,53.100,12.3291,0.214,12.3291,0.214,,,,
375,07/14/21 03:30:00 AM,12.4174,53.100,12.3297,0.203,12.3297,0.203,,,,
376,07/14/21 04:00:00 AM,12.4203,53.100,12.3285,0.212,12.3285,0.212,,,,
377,07/14/21 04:30:00 AM,12.4189,53.100,12.3281,0.210,12.3281,0.210,,,,
378,07/14/21 05:00:00 AM,12.4203,53.100,12.3289,0.211,12.3289,0.211,,,,
379,07/14/21 05:30:00 AM,12.4218,53.100,12.3298,0.212,12.3298,0.212,,,,
380,07/14/21 06:00:00 AM,12.4232,53.100,12.3344,0.205,12.3344,0.205,,,,
381,07/14/21 06:30:00 AM,12.4274,53.100,12.3347,0.214,12.3347,0.214,,,,
382,07/14/21 07:00:00 AM,12.4260,53.100,12.3395,0.200,12.3395,0.200,,,,
383,07/14/21 07:30:00 AM,12.4303,53.100,12.3404,0.208,12.3404,0.208,,,,
384,07/14/21 08:00:00 AM,12.4303,53.100,12.3453,0.196,12.3453,0.196,,,,
385,07/14/21 08:30:00 AM,12.4303,53.100,12.3498,0.186,12.3498,0.186,,,,
386,07/14/21 09:00:00 AM,12.4303,53.100,12.3488,0.188,12.3488,0.188,,,,
387,07/14/21 09:30:00 AM,12.4260,53.100,12.3446,0.188,12.3446,0.188,,,,
388,07/14/21 10:00:00 AM,12.4260,53.100,12.3474,0.181,12.3474,0.181,,,,
389,07/14/21 10:30:00 AM,12.4247,53.100,12.3475,0.178,12.3475,0.178,,,,
390,07/14/21 11:00:00 AM,12.4232,53.100,12.3458,0.179,12.3458,0.179,,,,
391,07/14/21 11:30:00 AM,12.4232,53.100,12.3472,0.175,12.3472,0.175,,,,
392,07/14/21 12:00:00 PM,12.4207,53.274,12.3431,0.179,12.3431,0.179,,,,
393,07/14/21 12:30:00 PM,12.4222,53.274,12.3443,0.180,12.3443,0.180,,,,
394,07/14/21 01:00:00 PM,12.4222,53.274,12.3389,0.192,12.3389,0.192,,,,
395,07/14/21 01:30:00 PM,12.4222,53.274,12.3400,0.190,12.3400,0.190,,,,
396,07/14/21 02:00:00 PM,12.4193,53.274,12.3363,0.191,12.3363,0.191,,,,
397,07/14/21 02:30:00 PM,12.4178,53.274,12.3365,0.188,12.3365,0.188,,,,
398,07/14/21 03:00:00 PM,12.4178,53.274,12.3356,0.190,12.3356,0.190,,,,
399,07/14/21 03:30:00 PM,12.4164,53.274,12.3378,0.181,12.3378,0.181,,,,
400,07/14/21 04:00:00 PM,12.4151,53.274,12.3346,0.186,12.3346,0.186,,,,
401,07/14/21 04:30:00 PM,12.4136,53.274,12.3317,0.189,12.3317,0.189,,,,
402,07/14/21 05:00:00 PM,12.4122,53.274,12.3295,0.191,12.3295,0.191,,,,
403,07/14/21 05:30:00 PM,12.4136,53.274,12.3302,0.192,12.3302,0.192,,,,
404,07/14/21 06:00:00 PM,12.4107,53.274,12.3281,0.191,12.3281,0.191,,,,
405,07/14/21 06:30:00 PM,12.4078,53.274,12.3237,0.194,12.3237,0.194,,,,
406,07/14/21 07:00:00 PM,12.4107,53.274,12.3192,0.211,12.3192,0.211,,,,
407,07/14/21 07:30:00 PM,12.4107,53.274,12.3194,0.211,12.3194,0.211,,,,
408,07/14/21 08:00:00 PM,12.4136,53.274,12.3220,0.212,12.3220,0.212,,,,
409,07/14/21 08:30:00 PM,12.4151,53.274,12.3230,0.213,12.3230,0.213,,,,
410,07/14/21 09:00:00 PM,12.4178,53.274,12.3256,0.213,12.3256,0.213,,,,
411,07/14/21 09:30:00 PM,12.4222,53.274,12.3288,0.216,12.3288,0.216,,,,
412,07/14/21 10:00:00 PM,12.4236,53.274,12.3328,0.210,12.3328,0.210,,,,
413,07/14/21 10:30:00 PM,12.4264,53.274,12.3349,0.211,12.3349,0.211,,,,
414,07/14/21 11:00:00 PM,12.4278,53.274,12.3357,0.213,12.3357,0.213,,,,
415,07/14/21 11:30:00 PM,12.4264,53.274,12.3360,0.209,12.3360,0.209,,,,
416,07/15/21 12:00:00 AM,12.4307,53.274,12.3384,0.213,12.3384,0.213,,,,
417,07/15/21 12:30:00 AM,12.4307,53.274,12.3366,0.217,12.3366,0.217,,,,
418,07/15/21 01:00:00 AM,12.4293,53.274,12.3375,0.212,12.3375,0.212,,,,
419,07/15/21 01:30:00 AM,12.4293,53.274,12.3363,0.215,12.3363,0.215,,,,
420,07/15/21 02:00:00 AM,12.4307,53.274,12.3381,0.214,12.3381,0.214,,,,
421,07/15/21 02:30:00 AM,12.4264,53.274,12.3346,0.212,12.3346,0.212,,,,
422,07/15/21 03:00:00 AM,12.4278,53.274,12.3365,0.211,12.3365,0.211,,,,
423,07/15/21 03:30:00 AM,12.4278,53.274,12.3369,0.210,12.3369,0.210,,,,
424,07/15/21 04:00:00 AM,12.4293,53.274,12.3389,0.209,12.3389,0.209,,,,
425,07/15/21 04:30:00 AM,12.4293,53.274,12.3378,0.211,12.3378,0.211,,,,
426,07/15/21 05:00:00 AM,12.4293,53.274,12.3388,0.209,12.3388,0.209,,,,
427,07/15/21 05:30:00 AM,12.4307,53.274,12.3404,0.209,12.3404,0.209,,,,
428,07/15/21 06:00:00 AM,12.4307,53.274,12.3410,0.207,12.3410,0.207,,,,
429,07/15/21 06:30:00 AM,12.4321,53.274,12.3416,0.209,12.3416,0.209,,,,
430,07/15/21 07:00:00 AM,12.4335,53.274,12.3429,0.209,12.3429,0.209,,,,
431,07/15/21 07:30:00 AM,12.4364,53.274,12.3481,0.204,12.3481,0.204,,,,
432,07/15/21 08:00:00 AM,12.4364,53.274,12.3495,0.201,12.3495,0.201,,,,
433,07/15/21 08:30:00 AM,12.4350,53.274,12.3521,0.191,12.3521,0.191,,,,
434,07/15/21 09:00:00 AM,12.4321,53.274,12.3504,0.188,12.3504,0.188,,,,
435,07/15/21 09:30:00 AM,12.4307,53.274,12.3497,0.187,12.3497,0.187,,,,
436,07/15/21 10:00:00 AM,12.4278,53.274,12.3498,0.180,12.3498,0.180,,,,
437,07/15/21 10:30:00 AM,12.4264,53.274,12.3505,0.175,12.3505,0.175,,,,
438,07/15/21 11:00:00 AM,12.4236,53.274,12.3501,0.170,12.3501,0.170,,,,
439,07/15/21 11:30:00 AM,12.4264,53.274,12.3487,0.179,12.3487,0.179,,,,
440,07/15/21 12:00:00 PM,12.4293,53.274,12.3472,0.189,12.3472,0.189,,,,
441,07/15/21 12:30:00 PM,12.4264,53.274,12.3450,0.188,12.3450,0.188,,,,
442,07/15/21 01:00:00 PM,12.4264,53.274,12.3450,0.188,12.3450,0.188,,,,
443,07/15/21 01:30:00 PM,12.4254,53.449,12.3431,0.190,12.3431,0.190,,,,
444,07/15/21 02:00:00 PM,12.4212,53.449,12.3387,0.190,12.3387,0.190,,,,
445,07/15/21 02:30:00 PM,12.4226,53.449,12.3360,0.200,12.3360,0.200,,,,
446,07/15/21 03:00:00 PM,12.4183,53.449,12.3307,0.202,12.3307,0.202,,,,
447,07/15/21 03:30:00 PM,12.4183,53.449,12.3308,0.202,12.3308,0.202,,,,
448,07/15/21 04:00:00 PM,12.4154,53.449,12.3292,0.199,12.3292,0.199,,,,
449,07/15/21 04:30:00 PM,12.4126,53.449,12.3292,0.192,12.3292,0.192,,,,
450,07/15/21 05:00:00 PM,12.4083,53.449,12.3268,0.188,12.3268,0.188,,,,
451,07/15/21 05:30:00 PM,12.4097,53.449,12.3246,0.197,12.3246,0.197,,,,
452,07/15/21 06:00:00 PM,12.4055,53.449,12.3241,0.188,12.3241,0.188,,,,
453,07/15/21 06:30:00 PM,12.4068,53.449,12.3228,0.194,12.3228,0.194,,,,
454,07/15/21 07:00:00 PM,12.4068,53.449,12.3181,0.205,12.3181,0.205,,,,
455,07/15/21 07:30:00 PM,12.4083,53.449,12.3197,0.205,12.3197,0.205,,,,
456,07/15/21 08:00:00 PM,12.4097,53.449,12.3215,0.204,12.3215,0.204,,,,
457,07/15/21 08:30:00 PM,12.4112,53.449,12.3204,0.210,12.3204,0.210,,,,
458,07/15/21 09:00:00 PM,12.4126,53.449,12.3217,0.210,12.3217,0.210,,,,
459,07/15/21 09:30:00 PM,12.4154,53.449,12.3285,0.201,12.3285,0.201,,,,
460,07/15/21 10:00:00 PM,12.4197,53.449,12.3302,0.207,12.3302,0.207,,,,
461,07/15/21 10:30:00 PM,12.4226,53.449,12.3336,0.206,12.3336,0.206,,,,
462,07/15/21 11:00:00 PM,12.4268,53.449,12.3346,0.213,12.3346,0.213,,,,
463,07/15/21 11:30:00 PM,12.4268,53.449,12.3369,0.208,12.3369,0.208,,,,
464,07/16/21 12:00:00 AM,12.4268,53.449,12.3350,0.212,12.3350,0.212,,,,
465,07/16/21 12:30:00 AM,12.4254,53.449,12.3347,0.209,12.3347,0.209,,,,
466,07/16/21 01:00:00 AM,12.4254,53.449,12.3328,0.214,12.3328,0.214,,,,
467,07/16/21 01:30:00 AM,12.4239,53.449,12.3342,0.207,12.3342,0.207,,,,
468,07/16/21 02:00:00 AM,12.4226,53.449,12.3330,0.207,12.3330,0.207,,,,
469,07/16/21 02:30:00 AM,12.4226,53.449,12.3318,0.210,12.3318,0.210,,,,
470,07/16/21 03:00:00 AM,12.4197,53.449,12.3288,0.210,12.3288,0.210,,,,
471,07/16/21 03:30:00 AM,12.4183,53.449,12.3326,0.198,12.3326,0.198,,,,
472,07/16/21 04:00:00 AM,12.4183,53.449,12.3284,0.208,12.3284,0.208,,,,
473,07/16/21 04:30:00 AM,12.4168,53.449,12.3291,0.203,12.3291,0.203,,,,
474,07/16/21 05:00:00 AM,12.4183,53.449,12.3308,0.202,12.3308,0.202,,,,
475,07/16/21 05:30:00 AM,12.4212,53.449,12.3360,0.197,12.3360,0.197,,,,
476,07/16/21 06:00:00 AM,12.4226,53.449,12.3375,0.197,12.3375,0.197,,,,
477,07/16/21 06:30:00 AM,12.4254,53.449,12.3379,0.202,12.3379,0.202,,,,
478,07/16/21 07:00:00 AM,12.4239,53.449,12.3392,0.196,12.3392,0.196,,,,
479,07/16/21 07:30:00 AM,12.4268,53.449,12.3418,0.196,12.3418,0.196,,,,
480,07/16/21 08:00:00 AM,12.4268,53.449,12.3436,0.192,12.3436,0.192,,,,
481,07/16/21 08:30:00 AM,12.4283,53.449,12.3491,0.183,12.3491,0.183,,,,
482,07/16/21 09:00:00 AM,12.4283,53.449,12.3442,0.194,12.3442,0.194,,,,
483,07/16/21 09:30:00 AM,12.4283,53.449,12.3437,0.195,12.3437,0.195,,,,
484,07/16/21 10:00:00 AM,12.4283,53.449,12.3497,0.181,12.3497,0.181,,,,
485,07/16/21 10:30:00 AM,12.4268,53.449,12.3500,0.177,12.3500,0.177,,,,
486,07/16/21 11:00:00 AM,12.4268,53.449,12.3491,0.179,12.3491,0.179,,,,
487,07/16/21 11:30:00 AM,12.4254,53.449,12.3503,0.173,12.3503,0.173,,,,
488,07/16/21 12:00:00 PM,12.4283,53.449,12.3481,0.185,12.3481,0.185,,,,
489,07/16/21 12:30:00 PM,12.4226,53.449,12.3426,0.185,12.3426,0.185,,,,
490,07/16/21 01:00:00 PM,12.4212,53.449,12.3408,0.185,12.3408,0.185,,,,
491,07/16/21 01:30:00 PM,12.4183,53.449,12.3394,0.182,12.3394,0.182,,,,
492,07/16/21 02:00:00 PM,12.4168,53.449,12.3363,0.186,12.3363,0.186,,,,
493,07/16/21 02:30:00 PM,12.4141,53.449,12.3308,0.192,12.3308,0.192,,,,
494,07/16/21 03:00:00 PM,12.4141,53.449,12.3315,0.190,12.3315,0.190,,,,
495,07/16/21 03:30:00 PM,12.4141,53.449,12.3275,0.200,12.3275,0.200,,,,
496,07/16/21 04:00:00 PM,12.4097,53.449,12.3286,0.187,12.3286,0.187,,,,
497,07/16/21 04:30:00 PM,12.4083,53.449,12.3282,0.185,12.3282,0.185,,,,
498,07/16/21 05:00:00 PM,12.4073,53.623,12.3246,0.191,12.3246,0.191,,,,
499,07/16/21 05:30:00 PM,12.4041,53.449,12.3240,0.185,12.3240,0.185,,,,
500,07/16/21 06:00:00 PM,12.4016,53.623,12.3199,0.188,12.3199,0.188,,,,
501,07/16/21 06:30:00 PM,12.4016,53.623,12.3185,0.192,12.3185,0.192,,,,
502,07/16/21 07:00:00 PM,12.4030,53.623,12.3156,0.202,12.3156,0.202,,,,
503,07/16/21 07:30:00 PM,12.4058,53.623,12.3175,0.204,12.3175,0.204,,,,
504,07/16/21 08:00:00 PM,12.4058,53.623,12.3165,0.206,12.3165,0.206,,,,
505,07/16/21 08:30:00 PM,12.4087,53.623,12.3175,0.211,12.3175,0.211,,,,
506,07/16/21 09:00:00 PM,12.4102,53.623,12.3224,0.203,12.3224,0.203,,,,
507,07/16/21 09:30:00 PM,12.4131,53.623,12.3241,0.205,12.3241,0.205,,,,
508,07/16/21 10:00:00 PM,12.4187,53.623,12.3288,0.208,12.3288,0.208,,,,
509,07/16/21 10:30:00 PM,12.4187,53.623,12.3308,0.203,12.3308,0.203,,,,
510,07/16/21 11:00:00 PM,12.4187,53.623,12.3282,0.209,12.3282,0.209,,,,
511,07/16/21 11:30:00 PM,12.4202,53.623,12.3294,0.210,12.3294,0.210,,,,
512,07/17/21 12:00:00 AM,12.4202,53.623,12.3313,0.205,12.3313,0.205,,,,
513,07/17/21 12:30:00 AM,12.4202,53.623,12.3308,0.206,12.3308,0.206,,,,
514,07/17/21 01:00:00 AM,12.4202,53.623,12.3334,0.200,12.3334,0.200,,,,
515,07/17/21 01:30:00 AM,12.4215,53.623,12.3330,0.204,12.3330,0.204,,,,
516,07/17/21 02:00:00 AM,12.4215,53.623,12.3362,0.197,12.3362,0.197,,,,
517,07/17/21 02:30:00 AM,12.4215,53.623,12.3334,0.203,12.3334,0.203,,,,
518,07/17/21 03:00:00 AM,12.4229,53.623,12.3347,0.204,12.3347,0.204,,,,
519,07/17/21 03:30:00 AM,12.4229,53.623,12.3333,0.207,12.3333,0.207,,,,
520,07/17/21 04:00:00 AM,12.4215,53.623,12.3347,0.200,12.3347,0.200,,,,
521,07/17/21 04:30:00 AM,12.4244,53.623,12.3363,0.203,12.3363,0.203,,,,
522,07/17/21 05:00:00 AM,12.4258,53.623,12.3387,0.201,12.3387,0.201,,,,
523,07/17/21 05:30:00 AM,12.4273,53.623,12.3411,0.199,12.3411,0.199,,,,
524,07/17/21 06:00:00 AM,12.4315,53.623,12.3407,0.210,12.3407,0.210,,,,
525,07/17/21 06:30:00 AM,12.4344,53.623,12.3446,0.207,12.3446,0.207,,,,
526,07/17/21 07:00:00 AM,12.4358,53.623,12.3495,0.199,12.3495,0.199,,,,
527,07/17/21 07:30:00 AM,12.4386,53.623,12.3547,0.194,12.3547,0.194,,,,
528,07/17/21 08:00:00 AM,12.4373,53.623,12.3523,0.196,12.3523,0.196,,,,
529,07/17/21 08:30:00 AM,12.4373,53.623,12.3559,0.188,12.3559,0.188,,,,
530,07/17/21 09:00:00 AM,12.4386,53.623,12.3549,0.193,12.3549,0.193,,,,
531,07/17/21 09:30:00 AM,12.4373,53.623,12.3530,0.195,12.3530,0.195,,,,
532,07/17/21 10:00:00 AM,12.4329,53.623,12.3571,0.175,12.3571,0.175,,,,
533,07/17/21 10:30:00 AM,12.4344,53.623,12.3581,0.176,12.3581,0.176,,,,
534,07/17/21 11:00:00 AM,12.4344,53.623,12.3591,0.174,12.3591,0.174,,,,
535,07/17/21 11:30:00 AM,12.4358,53.623,12.3598,0.175,12.3598,0.175,,,,
536,07/17/21 12:00:00 PM,12.4344,53.623,12.3587,0.175,12.3587,0.175,,,,
537,07/17/21 12:30:00 PM,12.4329,53.623,12.3591,0.170,12.3591,0.170,,,,
538,07/17/21 01:00:00 PM,12.4300,53.623,12.3562,0.170,12.3562,0.170,,,,
539,07/17/21 01:30:00 PM,12.4287,53.623,12.3545,0.171,12.3545,0.171,,,,
540,07/17/21 02:00:00 PM,12.4300,53.623,12.3530,0.178,12.3530,0.178,,,,
541,07/17/21 02:30:00 PM,12.4300,53.623,12.3501,0.184,12.3501,0.184,,,,
542,07/17/21 03:00:00 PM,12.4300,53.623,12.3479,0.189,12.3479,0.189,,,,
543,07/17/21 03:30:00 PM,12.4329,53.623,12.3447,0.204,12.3447,0.204,,,,
544,07/17/21 04:00:00 PM,12.4258,53.623,12.3411,0.196,12.3411,0.196,,,,
545,07/17/21 04:30:00 PM,12.4287,53.623,12.3433,0.197,12.3433,0.197,,,,
546,07/17/21 05:00:00 PM,12.4300,53.623,12.3445,0.198,12.3445,0.198,,,,
547,07/17/21 05:30:00 PM,12.4273,53.623,12.3445,0.191,12.3445,0.191,,,,
548,07/17/21 06:00:00 PM,12.4287,53.623,12.3449,0.194,12.3449,0.194,,,,
549,07/17/21 06:30:00 PM,12.4315,53.623,12.3402,0.211,12.3402,0.211,,,,
550,07/17/21 07:00:00 PM,12.4329,53.623,12.3433,0.207,12.3433,0.207,,,,
551,07/17/21 07:30:00 PM,12.4344,53.623,12.3465,0.203,12.3465,0.203,,,,
552,07/17/21 08:00:00 PM,12.4358,53.623,12.3474,0.204,12.3474,0.204,,,,
553,07/17/21 08:30:00 PM,12.4386,53.623,12.3472,0.211,12.3472,0.211,,,,
554,07/17/21 09:00:00 PM,12.4400,53.623,12.3482,0.212,12.3482,0.212,,,,
555,07/17/21 09:30:00 PM,12.4415,53.623,12.3555,0.199,12.3555,0.199,,,,
556,07/17/21 10:00:00 PM,12.4471,53.623,12.3607,0.200,12.3607,0.200,,,,
557,07/17/21 10:30:00 PM,12.4515,53.623,12.3637,0.203,12.3637,0.203,,,,
558,07/17/21 11:00:00 PM,12.4544,53.623,12.3646,0.207,12.3646,0.207,,,,
559,07/17/21 11:30:00 PM,12.4544,53.623,12.3662,0.204,12.3662,0.204,,,,
560,07/18/21 12:00:00 AM,12.4571,53.623,12.3664,0.210,12.3664,0.210,,,,
561,07/18/21 12:30:00 AM,12.4571,53.623,12.3697,0.202,12.3697,0.202,,,,
562,07/18/21 01:00:00 AM,12.4586,53.623,12.3704,0.204,12.3704,0.204,,,,
563,07/18/21 01:30:00 AM,12.4600,53.623,12.3690,0.210,12.3690,0.210,,,,
564,07/18/21 02:00:00 AM,12.4600,53.623,12.3698,0.208,12.3698,0.208,,,,
565,07/18/21 02:30:00 AM,12.4600,53.623,12.3732,0.201,12.3732,0.201,,,,
566,07/18/21 03:00:00 AM,12.4629,53.623,12.3765,0.200,12.3765,0.200,,,,
567,07/18/21 03:30:00 AM,12.4615,53.623,12.3798,0.188,12.3798,0.188,,,,
568,07/18/21 04:00:00 AM,12.4629,53.623,12.3748,0.204,12.3748,0.204,,,,
569,07/18/21 04:30:00 AM,12.4661,53.798,12.3752,0.210,12.3752,0.210,,,,
570,07/18/21 05:00:00 AM,12.4643,53.623,12.3768,0.202,12.3768,0.202,,,,
571,07/18/21 05:30:00 AM,12.4647,53.798,12.3761,0.205,12.3761,0.205,,,,
572,07/18/21 06:00:00 AM,12.4676,53.798,12.3806,0.201,12.3806,0.201,,,,
